Name,Author,Price,Category,Publisher,Isbn,Pages
wild food plants of australia,tim low,$28.95 ,nature,angus && robertson,9.78021E+12,248
spy in chancery: hugh corbett mysteries (book 3),paul doherty,£5.99,fiction,headline uk,9.78075E+12,176
for want of a nail,melvyn bragg,£8.99,literature,sceptre uk,9.78034E+12,304
the confidential clerk,t.s. eliot,£6.99,literature,faber and faber uk,9.78057E+12,0
the tax inspector,peter carey,£8.99,literature,faber and faber uk,9.78057E+12,279
the fire from within,carlos castaneda,$15.00 ,philosophy,washington square usa,9.78067E+12,300
the beauty myth: how images of beauty are used against women,naomi wolf,£11.99,literature,vintage uk,9.7801E+12,352
the six goswamis of vrindavan,steven rosen,£3.50,biography & autobiography,folk books,961976322,234
long term potentiation,michel baudry,£61.95,science,mit,9.78026E+12,454
no one here gets out alive: the biography of jim morrison,jerry hopkins,£7.99,biography & autobiography,plexus publishing,9.78086E+12,400
the mallow years: the mallow years (book 2),audrey howard,£8.99,fiction,hodder && stoughton uk,9.78034E+12,592
the cellar,richard laymon,£8.99,fiction,headline uk,9.78075E+12,256
day of atonement,faye kellerman,£9.99,fiction,headline uk,9.78075E+12,448
a new day: 365 meditations for personal and spiritual growth,anonymous,$13.00 ,religion,bantam,9.78055E+12,384
"zapata: a newly discovered narrative by john steinbeck, with his screenplay of viva zapata",john steinbeck,$17.00 ,literature,penguin books,9.78014E+12,0
lyddie,katherine paterson,$6.99 ,children,puffin books,9.78014E+12,0
world ballet and dance (volume 3) (1991-1992),bent schonberg,£10.95,performing arts,dance books,9.78185E+12,292
aerobics progr total wellbeing,kenneth h. cooper,$20.00 ,health,bantam,9.78055E+12,320
the pastel book: materials and techniques for today's artist,bill creevy,$24.99 ,art,watson-guptill,9.78082E+12,176
explaining the cross (book 14),bob gordon,£0.00,religion,sovereign world,9.78185E+12,94
the vision,dean koontz,£8.99,fiction,headline uk,9.78075E+12,288
the honour and the shame,john kenneally vc,£10.99,history,headline review uk,9.78076E+12,288
medical assistant: laboratory procedures-module e (4th edition),jane rice,$29.95 ,medical,pearson custom publishing,9.78056E+12,488
say it with poison: a mitchell and markby mystery (book 1),ann granger,£8.99,fiction,headline uk,9.78075E+12,288
the homecoming,harold pinter,£9.99,literature,faber and faber uk,9.78057E+12,160
the war of don emmanuel's nether parts,louis de bernieres,£7.99,literature,vintage uk,9.78075E+12,376
the cat who sniffed glue,lilian jackson braun,£6.99,fiction,headline uk,9.78075E+12,208
a history of india (volume 2),percival spear,INR350.00,history,penguin india,9.78014E+12,298
wonderful wonderful times (translation),elfriede jelinek,$14.99 ,literature,serpents tail,9.78185E+12,253
life with picasso,francoise gilot,£10.99,biography & autobiography,virago press uk,9.78185E+12,352
ecotopia,ernest callenbach,$15.00 ,fiction,bantam,9.78055E+12,192
funland,richard laymon,£8.99,fiction,headline uk,9.78075E+12,512
the sacred canopy: the social construction of reality,peter l. berger,$16.00 ,sociology,anchor,9.78039E+12,230
the cat who talked to ghosts: the cat who... (book 10),lilian jackson braun,£8.99,fiction,headline uk,9.78075E+12,240
an account of the kingdom of caubal (2 volume set),elphinston monstuart,Rs1500.00,history,gosha-e-adab,4.23759E+12,886
i am the blues: the willie dixon story,willie dixon,$16.95 ,BIOGRAPHY & AUTOBIOGRAPHY,da capo usa,9.78031E+12,264
affliction,russell banks,$13.95 ,fiction,harper perennial usa,9.78006E+12,355
around the world with auntie mame,patrick dennis,$14.99 ,fiction,broadway books,9.78077E+12,322
hocus pocus,kurt vonnegut,£8.99,literature,vintage uk,9.7801E+12,288
the song of roland (translation),glyn s. burgess,£8.99,literature,penguin black classics uk,9.78014E+12,224
the spectator bird,wallace stegner,$15.00 ,literature,penguin books,9.78014E+12,214
the kleist variations,eric bentley,$0.00 ,literature,southern illinois university,809316293,210
decoding your dreams,robert langs,$19.00 ,new age/occult,ballantine books,9.78035E+12,240
the arkana dictionary of astrology,fred gettings,£9.99,new age/occult,arkana,9.78014E+12,575
the autobiography of alice b. toklas,gertrude stein,$15.00 ,BIOGRAPHY & AUTOBIOGRAPHY,vintage,9.78068E+12,256
flesh,richard laymon,£5.99,fiction,headline uk,9.78075E+12,336
your eight year old: lively and outgoing,louise bates ames,$15.00 ,health,dell,9.78044E+12,147
"a memoir of (nonbiological lesbian) motherhood: personal reflections on loss, disability, and healing",dr. arnold beisser,$15.00 ,biography & autobiography,bantam,9.78055E+12,224
world ballet and dance (volume 2) (1990-1191),bent schonberg,£10.95,performing arts,dance books,9.78185E+12,322
war since 1945,michael carver,$28.99 ,history,humanity books,9.78157E+12,354
a short history of reconstruction,eric foner,$14.99 ,history,harper perennial usa,9.78006E+12,313
guerrillas,v.s. naipaul,$15.00 ,literature,vintage uk,9.78068E+12,248
rama ii,arthur c. clarke,$7.99 ,fiction,bantam,9.78055E+12,466
nemesis,isaac asimov,$7.99 ,fiction,bantam,9.78055E+12,386
the age wave: how the most important trend of our time can change your future,ken dychtwald,$23.00 ,politics,bantam,9.78055E+12,400
qed: the strange theory of light and matter,richard p. feynman,£9.99,science,penguin uk,9.78014E+12,0
the gilded cage,josephine cox,£8.99,fiction,headline uk,9.78147E+12,438
the end of summer,rosamunde pilcher,£6.99,fiction,hodder && stoughton uk,9.78144E+12,168
the girl at the lion d'or,sebastian faulks,$7.99 ,literature,vintage uk,9.7801E+12,249
the severed word,marina scordilis brownlee,$45.00 ,literary criticism,,9.78069E+12,0
uncoupling: turning points in intimate relationships,diane vaughan,$16.00 ,selfhelp,vintage,9.78068E+12,250
qed: the strange theory of light and matter,richard p. feynman,£9.99,science,penguin uk,9.78014E+12,0
"woulda, coulda, shoulda: overcoming regrets, mistakes, and missed opportunities",arthur freeman,$13.99 ,selfhelp,harper usa,9.78006E+12,276
the magic detectives,joe nickell,$15.99 ,children,prometheus books usa,9.78088E+12,115
distant neighbors: a portrait of the mexicans,alan riding,$19.95 ,history,vintage,9.78068E+12,432
i'm the king of the castle,susan hill,£8.99,literature,penguin uk,9.78014E+12,226
closed circuit history,mohassess ardeshir,$0.00 ,art,mage book,934211183,0
the glass key,dashiell hammett,$14.00 ,fiction,vintage crime/black lizard,9.78068E+12,214
the big knockover: selected stories and short novels,dashiell hammett,$15.00 ,fiction,vintage crime/black lizard,9.78068E+12,480
the dain curse,dashiell hammett,$14.00 ,fiction,vintage crime/black lizard,9.78068E+12,240
healing visualizations: creating health through imagery,"gerald epstein, m.d.",$10.95 ,health,bantam,9.78055E+12,226
india wins freedom,maulana abualklam azad,Rs1495.00,history,vanguard books pakistan,9694020158,283
101 stories of the great ballets,george balanchine,$18.95 ,performing arts,anchor,9.78039E+12,541
serial killers,joel norris,$13.95 ,true crime,anchor books,9.78039E+12,257
fire down below,william golding,£6.99,literature,faber and faber uk,9.78057E+12,313
when the mind hears: a history of the deaf,harlan lane,$20.00 ,history,vintage books,9.78068E+12,560
basic teachings of the great philosophers,"s.e. frost, jr",$15.00 ,philosophy,anchor books,9.78039E+12,320
the essence of christianity: great books in philosophy,ludwig feuerbach,$13.99 ,religion,prometheus books usa,9.78088E+12,363
a brief history of time,stephen hawking,£8.99,science,bantam uk,9.78055E+12,224
weaving the visions:  patterns in feminist spirituality,judith plaskow,$18.99 ,religion,harper one usa,9.78006E+12,368
josh lawton,melvyn bragg,£8.99,fiction,sceptre uk,9.78034E+12,208
single pebble,john hersey,$15.00 ,fiction,vintage,9.78039E+12,181
growing minds,herbert kohl,$13.99 ,education,harper usa,9.78006E+12,192
working days: the journals of the grapes of wrath,john steinbeck,$15.00 ,biography & autobiography,penguin books,9.78014E+12,0
significant others: tales of the city series (book 5),armistead maupin,£7.99,fiction,black swan uk,9.78055E+12,316
in our image: america's empire in the philippines,stanley karnow,$27.00 ,cooking,ballantine books,9.78035E+12,494
a bright shining lie: john paul vann and america in vietnam,neil sheehan,$21.00 ,history,vintage,9.78068E+12,896
a gathering of wishes: a selection of writings on celebrations,flavia weedn,$9.95 ,gift books,roserich designs,929632079,0
the aunt's story,patrick white,$0.00 ,literature,vintage books,9.7801E+12,286
gossip from the forest,thomas keneally,£9.99,literature,sceptre uk,9.78034E+12,240
oscar wilde,richard ellmann,$24.00 ,biography & autobiography,vintage,9.78039E+12,0
the simple art of murder,raymond chandler,$14.95 ,fiction,vintage crime/black lizard,9.78039E+12,384
cover her face: inspector adam dalgliesh mystery (book 1),p.d. james,£8.00,fiction,faber and faber uk,9.78057E+12,217
the clue in the old stagecoach: nancy drew mystery series (book 37),carolyn keene,$6.99 ,children,grosset && dunlap,9.78045E+12,180
a judgement in stone,ruth rendell,£7.99,fiction,arrow uk,9.7801E+12,464
the blessing,gary smalley,$7.99 ,selfhelp,pocket books usa,9.78067E+12,0
the praise singer,mary renault,$13.00 ,literature,vintage,9.78038E+12,0
rites of passage: winner of the booker prize 1980,william golding,£7.99,literature,faber and faber uk,9.78057E+12,278
close quarters,william golding,£6.99,literature,faber and faber uk,9.78057E+12,281
cry wolf,wilbur smith,£8.99,fiction,pan books uk,9.78033E+12,470
something wonderful,judith mcnaught,$7.99 ,fiction,pocket books usa,9.78067E+12,418
maria montessori: a biography,rita kramer,$24.00 ,biography & autobiography,da capo usa,9.7802E+12,418
complete plays 1913-1920 (volume 1),eugene o'neill,$40.00 ,literature,library of america,9.78094E+12,0
the magazine novels of pauline hopkins,hazel v. carby,$24.95 ,literature,oxford university press,9.7802E+12,621
tradition and avant-garde: literature and art in serbian culture 1900-1918,jelena molojkovic-djuric,$65.00 ,history,columbia university press,880331313,227
best intentions: the education and killing of edmund perry,robert sam anson,$15.00 ,true crime,vintage,9.78039E+12,221
in pursuit of reason:the life of thomas jefferson,noble e. cunningham,$18.00 ,biography & autobiography,ballantine books,9.78035E+12,432
emperor of china,jonathan d. spence,$15.95 ,biography & autobiography,vintage,9.78068E+12,256
cotton comes to harlem,chester himes,$14.00 ,fiction,vintage,9.78039E+12,160
the triumph of wit,harold c. knutson,$42.00 ,literary criticism,ohio state university press,814204384,192
the enigma of arrival,v.s. naipaul,$17.00 ,literature,vintage,9.78039E+12,354
artists of handcrafted furniture at work,maxine b. rosenberg,$14.95 ,crafts,lothrop,688068758,61
with each remembrance,flavia weedn,$10.95 ,gift books,roserich designs,913289337,0
anastasia's chosen career,lois lowry,$6.99 ,children,houghton mifflin,9.78054E+12,0
webb society deep-sky observer's handbook (vol.6): anonymous galaxies,kenneth glyn jones,$17.95 ,science,enslow publisher,894901338,137
prisons we choose to live inside,doris lessing,$11.99 ,literature,harper perennial usa,9.78006E+12,80
iron & silk,mark salzman,$15.00 ,fiction,vintage,9.78039E+12,224
iron & silk,mark salzman,$15.00 ,fiction,vintage,9.78039E+12,224
all god's children need travelling shoes,maya angelou,£9.99,biography & autobiography,virago press uk,9.78184E+12,240
a family madness,thomas keneally,£9.99,literature,sceptre uk,9.78034E+12,384
recovery: a guide for adult children of alcoholics,herbert l. gravitz,$14.00 ,selfhelp,fireside usa,9.78067E+12,0
"a land apart: a contemporary south african reader: fiction, poetry, diaries, autobiography from 35 south african writers",andre brink,$16.00 ,literature,penguin books,9.78014E+12,256
the ultimate good luck,richard ford,$13.00 ,literature,vintage,9.78039E+12,208
after the rain,norma fox mazer,$0.00 ,children,harper trophy usa,9.78006E+12,291
the henry p. mcilhenny collection,joseph j. rishel,$0.00 ,art,philadelphia museum of art,876330731,149
astrotherapy: astrology and the realization of the self,gregory szanto,£8.99,new age/occult,arkana,9.78014E+12,219
owl moon,jane yolen,$17.99 ,children,philomel books,9.7804E+12,0
business plans that win $$$: lessons from the mit enterprise forum,stanley r. rich,$14.99 ,business,harper usa,9.78006E+12,240
perspectives: angles on african art,james baldwin,$45.00 ,art,center for african art,810914913,191
corregidora,gayl jones,$13.99 ,fiction,beacon press,9.78081E+12,192
the mistress of husaby (translation) (kristin lavransdatter volume 2),sigrid undset,$17.95 ,literature,vintage,9.78039E+12,379
the bridal wreath: kristin lavransdatter (volume 1) (translation),sigrid undset,$14.95 ,literature,vintage,9.78039E+12,288
the cross: kristin lavransdatter volume 3 (translation),sigrid undset,$14.95 ,literature,vintage,9.78039E+12,403
the formation of islamic art,oleg grabar,$34.00 ,art,yale university press,9.7803E+12,0
give us this day (the swann family saga (volume 3),r.f. delderfield,£8.99,fiction,hodder && stoughton uk,9.78034E+12,768
the cross: kristin lavransdatter volume 3 (translation),sigrid undset,$14.95 ,literature,vintage,9.78039E+12,403
the civil war:fort sumter to perryville volume 1,shelby foote,$26.00 ,history,vintage,9.78039E+12,856
irish chain in a day,eleanor burns,$0.00 ,crafts,,9.78092E+12,61
kabul,m.e. hirsh,$14.95 ,literature,thomas dunne usa,9.78031E+12,445
tortilla flat,john steinbeck,$11.00 ,literature,penguin books,9.78014E+12,0
living a beautiful life: 500 ways to add elegance order beauty and you to every day of your life,alexandra stoddard,$14.95 ,home & interior,harper collins usa,9.78038E+12,0
last of the breed,louis l'amour,$4.00 ,fiction,bantam,553585746,366
tender triumph,judith mcnaught,$7.99 ,fiction,pocket books usa,9.78067E+12,375
granta 80: the group,bill buford,£8.99,literature,granta books uk,9.7809E+12,252
and still i rise,maya angelou,£8.99,literature,virago press uk,9.78086E+12,112
zen for beginners,judith blackstone,$11.95 ,religion,writers and readers,9.78086E+12,165
the collected poems 1909-1939,william carlos williams,£35.00,literature,carcanet,856357170,579
going solo,roald dahl,£6.99,children,puffin uk,9.78014E+12,209
wanderlust,danielle steel,£8.99,fiction,sphere uk,9.78075E+12,416
viennese popular theatre,w. e. yates,£9.50,literary criticism,,859892514,168
twin of fire,jude deveraux,$7.99 ,fiction,pocket books usa,9.78067E+12,308
jaguar woman: the wisdom of the butterfly tree,lynn v. andrews,$14.95 ,religion,jeremy p tarcher usa,9.78159E+12,194
katerina brac,christopher reid,£8.99,literature,faber and faber uk,9.78057E+12,0
theodore roosevelt: an autobiography,theodore roosevelt,$25.95 ,BIOGRAPHY & AUTOBIOGRAPHY,da capo usa,9.78031E+12,636
